Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8969993591309,47.4519996643066,48.0110015869141,48.5699996948242,49.2220001220703,50.0499992370605,50.6319999694824,51.132999420166,51.1769981384277,51.7299995422363,52.1590003967285,52.6300010681152,51.6619987487793,52.3849983215332,52.8470001220703,53.5460014343262,54.1920013427734,54.8079986572266,57.2599983215332,56.8870010375977,58.0800018310547,58.8300018310547,59.7980003356934,60.1290016174316,61.3580017089844,62.568000793457,62.5110015869141,62.1389999389648,62.0690002441406,62.2639999389648,59.9259986877441,59.4059982299805
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.1279983520508,40.9690017700195,36.8660011291504,37.6209983825684,37.8380012512207,35.5359992980957,35.423999786377,35.2000007629395,41.2719993591309,37.5940017700195,36.2859992980957,36.0439987182617,35.8059997558594,35.5699996948242,35.3370018005371,35.1049995422363,34.8730010986328,34.6419982910156,34.4119987487793,34.1809997558594,33.9500007629395,33.9410018920898,32.6539993286133,34.9809989929199,34.2410011291504,35.4029998779297,35.3440017700195,36.1990013122559,33.2210006713867,32.9449996948242,30.7779998779297,30.8969993591309
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.6139984130859,65.4850006103516,65.370002746582,65.2649993896484,65.1790008544922,66.0879974365234,67.0110015869141,67.5139999389648,65.8769989013672,64.2770004272461,64.9929962158203,65.1520004272461,65.1539993286133,65.1559982299805,65.2539978027344,66.2829971313477,65.0970001220703,65.9410018920898,65.7600021362305,64.6750030517578,63.6889991760254,65.9229965209961,65.3099975585938,62.101001739502,61.5390014648438,61.1139984130859,60.1920013427734,59.4039993286133,59.6660003662109,59.0200004577637,59.2050018310547,58.992000579834
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.3109970092773,74.1179962158203,73.7969970703125,73.5080032348633,73.1849975585938,72.8359985351563,72.5,70.7070007324219,70.2020034790039,70.3379974365234,68.7470016479492,69.4960021972656,68.9899978637695,68.4410018920898,67.5599975585938,68.5469970703125,69.5179977416992,70.4729995727539,70.9589996337891,71.4459991455078,71.5230026245117,71.5199966430664,71.7119979858398,72.6009979248047,72.6360015869141,72.4329986572266,71.9000015258789,71.4100036621094,70.4150009155273,70.3320007324219,69.6640014648438,69.6370010375977
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.83,15.89,15.92,15.91,15.88,15.92,15.75,15.59,15.47,15.4,15.35,15.5,15.7,15.92,16.13,16.33,16.12,15.91,15.74,15.65,15.65,16,16.44,17.42,18.46,19.55,20.7,21.91,22.32,22.74,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.9,61.66,61.77,61.65,62.82,64.06,64.33,64.11,64.21,64.24,65.33,66.01,66.24,67.09,66.79,68.23,68.89,69.45,69.98,70.14,69.97,70.44,70.35,70.42,70.54,71.27,71.64,72.34,73.18,73.82,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.24,25.37,25.55,25.77,26.02,26.31,26.53,26.79,27.08,27.37,27.65,27.85,28.07,28.29,28.51,28.72,28.83,29.39,29.96,30.53,31.1,31.68,32.26,32.84,33.43,34.01,34.59,37.95,38.25,38.48,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.75,62.42,62.13,61.84,61.54,61.22,61.51,61.92,62.43,63.03,63.71,64.51,65.34,66.17,66.95,67.66,67.95,68.25,68.55,68.85,65.9,63.35,64.73,59.4,56.2,61.2,61.59,61.9,62.13,62.31,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.13,79.2,79.34,79.57,80.97,80.79,80.6,80.82,80.92,81.04,80.1,85.06,83.2,80.97,78.21,78.47,78.72,78.9,79.83,80.78,84.73,85.23,81.8,77.95,78.07,77.79,79.73,80.61,80.56,80.48,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.39,79.26,79.13,79,78.84,78.64,78.41,78.14,77.8,77.4,76.92,76.11,75.2,74.24,73.32,72.51,71.82,71.26,70.78,70.3,69.75,69.6,69.47,69.36,69.24,69.14,69.05,68.93,68.78,68.57,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.42,54.39,53.35,52.81,53.45,54.37,54.67,55.05,55.75,56.53,57.34,58.25,59.85,59.72,60.06,60.29,60.65,61.15,61.08,61.23,59.88,61.19,61.97,63.38,63.76,64.28,64.59,65.13,65.47,65.34,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.63,31.68,31.76,31.89,32.07,32.05,32.03,32.01,31.99,31.98,31.97,32.25,32.55,32.84,33.15,33.46,32.11,30.81,29.55,28.32,27.14,25.67,24.26,23.85,23.46,23.1,22.77,22.45,22.16,22.26,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.63,50.91,51.52,50.52,52.11,52.01,51.92,51.01,52.32,52.37,52.83,51.09,49.06,48.78,48.23,47.29,47.38,51.44,52.3,52.34,53.13,53.24,53.81,52.99,52.8,52.74,52.94,54.01,55.18,55.99,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.05,57.91,58.28,58.24,58.38,58.47,58.9,59.69,59.79,59.49,59.5,59.96,59.71,59.99,60.15,60.72,61.09,61.67,62.09,62.84,63.18,63.17,63.63,65.14,66.09,66.85,68.13,69.49,71.4,72.77,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.9,80.24,80.68,81.02,81.24,81.44,81.56,81.69,81.63,81.45,81.42,81.36,81.39,81.43,81.46,81.45,81.53,81.61,81.59,81.65,81.71,81.75,81.8,81.83,81.82,81.78,81.58,81.46,81.31,81.05,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.74,49.77,49.66,49.8,50.65,51.35,52.07,53.15,50.51,51,52.15,52.83,53.5,53,54.32,54.66,55.01,54.94,54.73,53.85,54.42,54.84,55.2,55.57,56.99,58.06,58.52,59.2,59.54,60.11,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.63,84.68,84.68,84.67,84.57,84.48,84.33,84.15,83.95,83.72,83.46,83.21,82.94,82.64,82.32,81.99,81.72,81.44,81.16,80.91,80.69,80.62,80.58,80.55,80.53,80.51,80.49,80.47,80.46,80.49,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.63,49.24,50.77,51.26,52.49,53.68,61.63,61.23,61.01,61.57,62.07,63.16,62.06,59.66,60.89,62.74,64.57,68.29,69.55,70.87,70.8,71.72,71.22,72.09,72.88,73.07,72.91,72.5,72.76,72.51,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.83,47.67,47.54,47.4,47.27,47.13,46.99,46.91,47.09,47.01,46.9,46.84,46.7,46.57,46.45,46.39,46.28,46.18,45.51,46.15,45.99,47.84,49.41,52.42,53.54,54.03,54.31,54.81,55.39,55.49,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.51,21.97,23.53,25.17,26.87,28.61,30.43,32.27,34.14,36.06,38.06,38.1,38.23,38.44,38.71,39.01,39.32,39.66,40,40.32,42.01,43.73,45.49,47.3,49.15,47,44.71,44.61,43.97,43.05,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.18,54.92,55.74,56.25,56.48,56.51,56.73,56.87,57.04,57.17,57.32,57.28,57.1,56.8,56.45,56.33,56.29,56.31,56.45,56.46,55.91,56.72,56.7,56.71,56.92,56.83,55.77,56.42,55.45,58.87,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.78,66.88,66.55,66.34,66.06,65.79,65.57,65.36,65.13,64.64,63.99,63.42,62.79,62.06,61.33,60.59,59.87,59.2,58.61,58.02,57.48,57.14,56.72,56.27,55.86,55.5,53.62,51.83,52.68,50.17,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.39,84.45,84.55,84.68,84.83,84.99,84.92,84.88,84.86,84.88,84.59,84.31,84.02,83.73,83.42,83.11,82.8,82.49,82.18,82.23,82.32,82.45,82.72,83.09,83.48,83.84,84.34,84.75,85.07,85.3,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.02,63.48,63.35,63.34,64.57,65.57,67.06,66.91,66.72,67,67.15,68.16,68.84,69.03,69.23,70.38,70.95,71.4,71.56,71.47,71.18,71.59,71.75,72.49,73.69,73.7,75,76.25,76.63,76.75,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4,14.27,14.27,14.6,15.1,12.87,13.95,15.15,15.43,15.81,16.46,16.36,16.51,17.46,18.45,19.04,19.68,20.04,20.54,21.7,22.81,23.18,23.39,23.62,24.07,25.09,24.24,23.42,22.62,22.63,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.56,48.77,48.93,48.99,48.96,48.92,48.84,48.79,48.98,49,48.96,48.98,48.63,48.29,47.97,48.83,49.34,49.42,48.97,49.83,50.04,50.91,50.53,50.51,51.38,51.1,50.5,47.39,47.94,49.13,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.69,51.22,51.84,52.79,53.59,54.4,55.24,55.94,55.34,56.27,56.8,57.46,56.55,57.42,57.99,58.49,59.22,59.93,62.52,62.07,63.39,64.24,65.38,65.87,67.32,68.73,69.04,69.08,69.39,69.72,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.77,45.07,41.4,41.26,41.79,39.37,38.95,38.46,44.87,41.02,40.37,40.31,40.27,40.25,40.21,40.15,40.08,39.97,39.85,39.72,37.63,37.47,36.01,38.85,38.15,39.8,39.88,40.76,37.7,37.58,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.62,70.21,69.85,69.5,69.18,70.51,71.96,72.49,71.27,70.18,70.93,69.51,69.65,69.82,69.81,70.3,69.54,70.44,70.72,70.73,69.93,72.41,71.72,69.07,68.27,67.97,67.28,66.64,67.18,66.81,..,..
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.6,79.59,79.49,79.4,79.27,79.12,78.98,78.87,78.84,78.82,78.7,78.6,78.47,78.3,78.1,77.87,77.67,77.45,77.29,77.18,76.92,77.04,77.57,78.53,78.84,78.56,78.44,78.92,79.71,79.63,..,..
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.4300003051758,77.1760025024414,76.8710021972656,76.5800018310547,76.3300018310547,76.1019973754883,76.1399993896484,76.2620010375977,76.4150009155273,76.5490036010742,76.6460037231445,76.588996887207,76.4909973144531,76.3929977416992,76.3320007324219,76.318000793457,76.4219970703125,76.5670013427734,76.7119979858398,76.8130035400391,76.8420028686523,76.6589965820313,76.4199981689453,75.5879974365234,74.7369995117188,73.875,73.0449981689453,72.1829986572266,72.0230026245117,71.8629989624023,65.5800018310547,66.5149993896484
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.5439987182617,74.5960006713867,74.0859985351563,73.5110015869141,73.5690002441406,73.7760009765625,73.5429992675781,72.9509963989258,72.6439971923828,72.1719970703125,72.0309982299805,71.7979965209961,71.7239990234375,71.4899978637695,71.4530029296875,72.0350036621094,72.1869964599609,72.4580001831055,72.5630035400391,72.2470016479492,72.3050003051758,72.1159973144531,71.6750030517578,71.3470001220703,70.9059982299805,71.0500030517578,70.5579986572266,70.6470031738281,70.9209976196289,71.0839996337891,69.9970016479492,70.5469970703125
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.9189987182617,88.8160018920898,88.7070007324219,88.588996887207,88.4629974365234,88.3270034790039,88.0820007324219,87.8270034790039,87.5650024414063,87.2979965209961,87.0309982299805,86.8050003051758,86.5899963378906,86.3889999389648,86.197998046875,86.015998840332,85.8629989624023,85.2470016479492,84.620002746582,83.9729995727539,83.3000030517578,82.5879974365234,81.8529968261719,81.0989990234375,80.3320007324219,79.556999206543,78.7799987792969,80.1350021362305,80.0749969482422,80.0120010375977,78.5619964599609,78.7819976806641
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.8280029296875,81.6330032348633,81.4160003662109,81.1800003051758,80.9359970092773,80.6920013427734,80.3239974975586,79.9049987792969,79.4420013427734,78.9339981079102,78.3860015869141,77.6880035400391,76.984001159668,76.3050003051758,75.6650009155273,75.0790023803711,74.5879974365234,74.109001159668,73.6439971923828,73.197998046875,72.2910003662109,71.745002746582,65.495002746582,71.3889999389648,70.0400009155273,70.1190032958984,69.9629974365234,69.8830032348633,69.838996887207,69.7799987792969,66.8199996948242,67.3970031738281
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.7269973754883,81.7409973144531,81.7529983520508,81.754997253418,81.4169998168945,81.4800033569336,81.5070037841797,81.515998840332,81.5319976806641,81.609001159668,80.9670028686523,85.4179992675781,85.552001953125,85.7210006713867,85.927001953125,86.8290023803711,87.6949996948242,88.5319976806641,87.8420028686523,87.1559982299805,88.5820007324219,89.3949966430664,88.0709991455078,86.5920028686523,86.7440032958984,86.3560028076172,88.0749969482422,86.8529968261719,86.7809982299805,86.7070007324219,85.7929992675781,85.9179992675781
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.0329971313477,84.8270034790039,84.620002746582,84.411003112793,84.1989974975586,83.9860000610352,83.7699966430664,83.5530014038086,83.3320007324219,83.109001159668,82.8830032348633,82.4410018920898,81.9889984130859,81.5279998779297,81.056999206543,80.5770034790039,80.0869979858398,79.5879974365234,79.0790023803711,78.5599975585938,78.0329971313477,78.068000793457,77.7099990844727,77.3509979248047,77.1159973144531,76.8659973144531,76.4889984130859,75.9919967651367,75.4769973754883,75.0630035400391,74.4700012207031,74.2900009155273
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.015998840332,78.8420028686523,78.1159973144531,78.2699966430664,77.7649993896484,76.5350036621094,76.0019989013672,75.8610000610352,75.7839965820313,74.427001953125,73.0449981689453,72.9260025024414,72.4899978637695,71.9649963378906,71.6600036621094,71.0599975585938,70.9329986572266,70.4489974975586,69.7080001831055,69.4420013427734,68.5070037841797,68.4010009765625,68.6959991455078,69.1859970092773,68.8109970092773,68.8059997558594,68.5749969482422,68.3150024414063,68.5120010375977,67.4240036010742,66.1829986572266,65.7710037231445
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.2269973754883,84.0930023193359,83.9660034179688,83.8379974365234,83.6989974975586,83.4609985351563,83.2210006713867,82.9769973754883,82.7300033569336,82.4830017089844,82.2360000610352,82.1920013427734,82.1490020751953,82.1060028076172,82.0589981079102,82.0090026855469,81.5240020751953,81.0070037841797,80.4609985351563,79.8860015869141,79.2839965820313,78.7730026245117,78.2200012207031,77.4629974365234,76.6969985961914,75.9209976196289,75.1389999389648,74.3489990234375,73.5510025024414,73.245002746582,69.4309997558594,70.0920028686523
